pr_id,pr_number,title,agent,user,state,created_at,merged_at,repo_url,total_additions,total_deletions,total_changes,files_touched,num_commits,net_change,churn_ratio,size_category
3251544513,497,"feat(store): implement full LiveStore events API with advanced filtering, streaming, and batch querying",Claude_Code,terragon-labs[bot],closed,2025-07-22T07:53:46Z,,https://api.github.com/repos/livestorejs/livestore,1584,379,1963,20,12,1205,0.23926767676767677,XL
3251609070,83,feat: implement comprehensive configuration validation framework,Claude_Code,joshukraine,closed,2025-07-22T08:12:13Z,2025-07-22T12:40:13Z,https://api.github.com/repos/joshukraine/dotfiles,5349,1978,7327,79,15,3371,0.36978874555991775,XL
3107321792,7,"Fix comprehensive Windows compatibility issues - shell execution, file locking, and cross-platform support",Claude_Code,haasonsaas,closed,2025-06-01T14:15:29Z,2025-06-01T14:36:37Z,https://api.github.com/repos/haasonsaas/ocode,1395,680,2075,14,10,715,0.4874551971326165,XL
3109706862,249,fix: return compression info when primary output is disabled,Claude_Code,abretonc7s,closed,2025-06-02T11:09:35Z,2025-06-02T11:11:09Z,https://api.github.com/repos/deeeed/expo-audio-stream,1291,123,1414,11,1,1168,0.09527498063516654,XL
3109791380,250,fix: prevent UninitializedPropertyAccessException crash in developer menu,Claude_Code,abretonc7s,closed,2025-06-02T11:34:55Z,2025-06-02T11:35:41Z,https://api.github.com/repos/deeeed/expo-audio-stream,6,2,8,1,1,4,0.3333333333333333,XS
3111420697,985,feat: add settings.local.json for permission configuration,Claude_Code,icedac,closed,2025-06-02T19:49:36Z,,https://api.github.com/repos/fishaudio/fish-speech,3944,212,4156,20,30,3732,0.0537525354969574,XL
3112345209,633,Remove outdated note about Claude.ai MCP support,Claude_Code,felixweinberger,closed,2025-06-03T04:31:49Z,2025-06-03T20:11:34Z,https://api.github.com/repos/modelcontextprotocol/modelcontextprotocol,9,2,11,1,1,7,0.2222222222222222,XS
3114327280,639,Rename ResourceReference to ResourceTemplateReference in draft spec,Claude_Code,dsp-ant,closed,2025-06-03T14:53:41Z,2025-06-05T11:53:04Z,https://api.github.com/repos/modelcontextprotocol/modelcontextprotocol,22,22,44,2,1,0,1.0,S
3115027048,1654,feat: Add version setting to blue-green deploy command,Claude_Code,partouf,closed,2025-06-03T18:33:59Z,2025-06-04T19:39:38Z,https://api.github.com/repos/compiler-explorer/infra,341,95,436,4,3,246,0.2785923753665689,M
3115558470,4241,Add actor ID tracking to trace events,Claude_Code,Ankcorn,open,2025-06-03T22:04:06Z,,https://api.github.com/repos/cloudflare/workerd,37,6,43,3,1,31,0.16216216216216217,S
3115760621,486,fix: resolve dependency conflict preventing npx @modelcontextprotocol/inspector from running,Claude_Code,felixweinberger,closed,2025-06-03T23:52:56Z,,https://api.github.com/repos/modelcontextprotocol/inspector,182,12,194,2,1,170,0.06593406593406594,M
3116600521,261,feat\!: Add M4A support with preferRawStream option,Claude_Code,abretonc7s,closed,2025-06-04T06:17:07Z,2025-06-04T06:47:49Z,https://api.github.com/repos/deeeed/expo-audio-stream,1545,389,1934,12,8,1156,0.2517799352750809,XL
3181506569,1110,feat: Complete Phase 1 MVP Storybook Components Implementation,Claude_Code,AtlantisPleb,closed,2025-06-27T06:12:37Z,2025-06-27T11:37:04Z,https://api.github.com/repos/OpenAgentsInc/openagents,12970,506,13476,28,21,12464,0.03901310717039321,XL
3181578456,1706,fix: T-SQL CV07 outer parentheses removal,Claude_Code,Fank,closed,2025-06-27T06:44:20Z,,https://api.github.com/repos/quarylabs/sqruff,492,367,859,48,8,125,0.7459349593495935,M
3245454530,222,feat: Fix MCP Server integration and enhance UI components,Claude_Code,yordyi,open,2025-07-19T17:01:08Z,,https://api.github.com/repos/getAsterisk/claudia,6430,654,7084,42,6,5776,0.10171073094867807,XL
3245456977,4998,chore(providers): add GitHub Models provider,Claude_Code,mldangelo,closed,2025-07-19T17:04:56Z,2025-07-24T13:10:16Z,https://api.github.com/repos/promptfoo/promptfoo,983,432,1415,21,14,551,0.43947100712105797,L
3245466752,1185,Fix `mcp-json` output format to include server name,Claude_Code,jlowin,closed,2025-07-19T17:19:12Z,2025-07-19T17:31:11Z,https://api.github.com/repos/jlowin/fastmcp,94,79,173,5,2,15,0.8404255319148937,S
3245552368,150562,sql/stats: prevent stats collection in read-only tenants,Claude_Code,petermattis,closed,2025-07-19T18:47:12Z,2025-07-21T18:29:38Z,https://api.github.com/repos/cockroachdb/cockroach,191,25,216,9,1,166,0.13089005235602094,M
3245584783,707,feat(gfql): PR 1.3 - Call Operations for safe method execution,Claude_Code,lmeyerov,closed,2025-07-19T19:26:59Z,,https://api.github.com/repos/graphistry/pygraphistry,1663,98,1761,11,11,1565,0.058929645219482865,XL
3245668511,189,fix: use proper units in queryStatisticsForQuantity to prevent crashes,Claude_Code,robertherber,closed,2025-07-19T21:11:39Z,2025-07-19T21:45:37Z,https://api.github.com/repos/kingstinct/react-native-healthkit,7,2,9,2,2,5,0.2857142857142857,XS
3245746342,390,Migrate code generator to Scala 3,Claude_Code,jadamcrain,closed,2025-07-19T22:54:38Z,2025-07-19T23:09:43Z,https://api.github.com/repos/stepfunc/dnp3,236,121,357,17,3,115,0.5127118644067796,M
3245809034,1190,"Add --python, --project, and --with-requirements options to CLI commands",Claude_Code,jlowin,closed,2025-07-20T00:50:25Z,2025-07-20T01:16:10Z,https://api.github.com/repos/jlowin/fastmcp,1150,50,1200,16,2,1100,0.043478260869565216,XL
3258872453,456,fix: resolve hive-mind sessions.forEach error (fixes #453),Claude_Code,misza-one,open,2025-07-24T07:42:40Z,,https://api.github.com/repos/ruvnet/claude-flow,130,1,131,2,1,129,0.007692307692307693,M
3258945821,1193,✨ feat(multi-tenant): add dynamic IAM roles per tenant for isolated resource access,Claude_Code,ito-haruto24-fixer,closed,2025-07-24T08:08:44Z,,https://api.github.com/repos/aws-samples/generative-ai-use-cases,1961,40,2001,21,10,1921,0.02039775624681285,XL
3259580896,975,add support for nextjs instrumentation,Claude_Code,zshannon,open,2025-07-24T11:39:52Z,,https://api.github.com/repos/cloudflare/next-on-pages,362,5,367,8,2,357,0.013812154696132596,M
3260232103,43,feat: add send-as alias support with custom display names,Claude_Code,ncannings,open,2025-07-24T15:03:05Z,,https://api.github.com/repos/GongRzhe/Gmail-MCP-Server,148,7,155,3,1,141,0.0472972972972973,M
3260236912,1287,feat: Add agent chat and runbook management,Claude_Code,daryllimyt,closed,2025-07-24T15:04:20Z,2025-07-24T20:12:02Z,https://api.github.com/repos/TracecatHQ/tracecat,4406,664,5070,40,30,3742,0.15070358601906492,XL
3260720963,14151,Complete Pharmacy Payment Acceptance Functionality - Closes #14095,Claude_Code,buddhika75,closed,2025-07-24T17:48:49Z,2025-07-24T20:59:50Z,https://api.github.com/repos/hmislk/hmis,763,301,1064,8,12,462,0.3944954128440367,L
3260887009,1164,Fix startup errors and implement real-time Effect streaming,Claude_Code,AtlantisPleb,closed,2025-07-24T18:50:34Z,2025-07-24T20:00:28Z,https://api.github.com/repos/OpenAgentsInc/openagents,1255,850,2105,14,15,405,0.6772908366533864,XL
3187718516,13,feat: Add generic tree-sitter parser with configuration file support,Claude_Code,mizchi,closed,2025-06-30T09:05:22Z,2025-06-30T13:35:57Z,https://api.github.com/repos/mizchi/similarity,5530,1408,6938,44,13,4122,0.2546112115732369,XL
3188858394,834,feat: implement async notification and telemetry system (Phase 1-3),Claude_Code,tphakala,closed,2025-06-30T15:10:13Z,2025-06-30T15:35:07Z,https://api.github.com/repos/tphakala/birdnet-go,2087,130,2217,22,6,1957,0.06229036895064686,XL
3188865855,1905,Feat: Barcode integration,Claude_Code,DonKoko,closed,2025-06-30T15:12:07Z,2025-07-16T12:10:28Z,https://api.github.com/repos/Shelf-nu/shelf.nu,7495,1937,9432,100,30,5558,0.25843895930620414,XL
3189507528,839,feat(telemetry): Phase 7 - Initialization Safety,Claude_Code,tphakala,closed,2025-06-30T18:44:36Z,2025-07-01T10:27:38Z,https://api.github.com/repos/tphakala/birdnet-go,2492,211,2703,17,20,2281,0.08467094703049759,XL
3190199796,9,Add comment export feature on process termination,Claude_Code,yoshiko-pg,closed,2025-06-30T23:53:21Z,2025-07-01T00:29:36Z,https://api.github.com/repos/yoshiko-pg/difit,91,2,93,3,1,89,0.02197802197802198,S
3190390949,1279,Fix: Prevent empty query execution in vector store,Claude_Code,satococoa,closed,2025-07-01T01:53:11Z,2025-07-01T02:30:39Z,https://api.github.com/repos/giselles-ai/giselle,26,2,28,2,2,24,0.07692307692307693,S
3086930190,53,feat: Add procedural API (v1) for flexible conversation analysis pipelines,Claude_Code,jxnl,closed,2025-05-23T16:37:33Z,2025-05-26T08:46:01Z,https://api.github.com/repos/567-labs/kura,21427,19007,40434,116,16,2420,0.887058384281514,XL
3088173646,54,feat: Add Kura Explorer - Web interface for analyzing conversation clusters,Claude_Code,jxnl,closed,2025-05-24T06:48:29Z,,https://api.github.com/repos/567-labs/kura,9828,3450,13278,74,27,6378,0.351037851037851,XL
3088176007,55,feat: Add Kura Explorer database layer,Claude_Code,jxnl,closed,2025-05-24T06:51:15Z,,https://api.github.com/repos/567-labs/kura,452,17835,18287,89,2,-17383,39.45796460176991,M
3088611576,76,Add dot notation access for workflow outputs,Claude_Code,obie,closed,2025-05-24T17:11:52Z,2025-05-24T17:34:31Z,https://api.github.com/repos/Shopify/roast,7690,2234,9924,116,9,5456,0.2905071521456437,XL
3090065215,19,Add Claude CLI support with Strategy Pattern architecture (v0.6.0),Claude_Code,o2alexanderfedin,open,2025-05-26T05:38:39Z,,https://api.github.com/repos/anaisbetts/mcp-installer,291,167,458,5,6,124,0.5738831615120275,M
3091332769,17,"feat: implement v0.2.0 with verbose logging, dry-run mode, and enhanced documentation",Claude_Code,intellectronica,closed,2025-05-26T14:05:33Z,2025-05-26T15:24:23Z,https://api.github.com/repos/intellectronica/ruler,1416,252,1668,24,11,1164,0.17796610169491525,XL
3094661465,3551,Add systematic script to find ALL redundant SubClassOf axioms,Claude_Code,cmungall,open,2025-05-27T17:27:43Z,,https://api.github.com/repos/obophenotype/uberon,15828,26336,42164,89,4,-10508,1.6638867829163508,XL
3132739442,340,Consolidate algorithmic constants into comprehensive constants header,Claude_Code,jons-pf,closed,2025-06-10T08:57:49Z,2025-06-10T17:17:30Z,https://api.github.com/repos/proximafusion/vmecpp,293,1,294,2,1,292,0.0034129692832764505,M
3132983801,341,"migrate m_evn/m_odd to k{Even,Odd}Parity",Claude_Code,jons-pf,closed,2025-06-10T10:14:35Z,2025-06-10T17:26:23Z,https://api.github.com/repos/proximafusion/vmecpp,59,41,100,7,1,18,0.6949152542372882,S
3133058562,196, Add Enhanced BMAD System: Complete Enterprise AI Development Platform with 4-Phase Implementation,Claude_Code,amarbunty,closed,2025-06-10T10:38:01Z,,https://api.github.com/repos/bmadcode/BMAD-METHOD,44824,14210,59034,129,8,30614,0.3170176691058362,XL
3133399556,37,feat: environment variable support,Claude_Code,yuuki,closed,2025-06-10T12:25:49Z,2025-06-10T12:28:40Z,https://api.github.com/repos/yuuki/tcpulse,29,2,31,3,3,27,0.06896551724137931,S
3133544722,42,Fix: Remove unnecessary async declarations from synchronous methods,Claude_Code,tpayet,closed,2025-06-10T13:09:48Z,2025-06-13T07:47:56Z,https://api.github.com/repos/meilisearch/meilisearch-mcp,57,57,114,9,1,0,1.0,S
3135266974,170,Add sklearn-compatible pipelines for Bayesian bandits with separated arguments,Claude_Code,rishi-kulkarni,closed,2025-06-11T02:14:34Z,2025-06-11T02:53:47Z,https://api.github.com/repos/bayesianbandits/bayesianbandits,922,98,1020,6,3,824,0.10629067245119306,L
3136804156,7158,Show thumbnail description as visible text,Claude_Code,robertknight,closed,2025-06-11T13:19:05Z,2025-06-12T09:00:05Z,https://api.github.com/repos/hypothesis/client,115,88,203,4,1,27,0.7652173913043478,M
3138027382,244,Add comprehensive workflow validation,Claude_Code,jonallured,closed,2025-06-11T20:29:19Z,2025-06-13T17:52:51Z,https://api.github.com/repos/Shopify/roast,3193,1055,4248,54,11,2138,0.3304102724710304,XL
3138117853,245,Add input step type for user interaction,Claude_Code,obie,closed,2025-06-11T21:06:50Z,2025-06-12T15:12:06Z,https://api.github.com/repos/Shopify/roast,1237,322,1559,59,10,915,0.2603071948261924,XL
3138222448,1830,"✨ feat: Implement @tevm/test-matchers storage, transaction, and block matchers",Claude_Code,roninjin10,closed,2025-06-11T22:03:34Z,,https://api.github.com/repos/evmts/tevm-monorepo,256534,13079,269613,150,11,243455,0.050983495365136786,XL
3138264959,1831,🐛 fix: Preserve original skipBalance and skipNonce flags during mining (#1612),Claude_Code,roninjin10,closed,2025-06-11T22:26:33Z,,https://api.github.com/repos/evmts/tevm-monorepo,250019,12607,262626,126,8,237412,0.05042416776324999,XL
3138362649,1847,✨ feat: implement MODEXP precompile (EIP-198) with EIP-2565 gas optimization,Claude_Code,roninjin10,closed,2025-06-11T23:40:21Z,2025-06-12T02:24:02Z,https://api.github.com/repos/evmts/tevm-monorepo,12709,1127,13836,25,8,11582,0.08867731528837831,XL
3138387778,1850,✨ feat: implement SSTORE gas refunds and EIP-2200 storage gas costs,Claude_Code,roninjin10,closed,2025-06-12T00:02:42Z,,https://api.github.com/repos/evmts/tevm-monorepo,6442,2941,9383,58,10,3501,0.4565352375038808,XL
3139315341,1118,feat(rag2): add complete Ingest Pipeline functionality,Claude_Code,satococoa,closed,2025-06-12T08:18:14Z,2025-06-19T06:29:42Z,https://api.github.com/repos/giselles-ai/giselle,3645,1355,5000,32,30,2290,0.3717421124828532,XL
3140025663,4350,fix: Add Windows UAC execution level support to manifest template,Claude_Code,leaanthony,open,2025-06-12T12:03:50Z,,https://api.github.com/repos/wailsapp/wails,87,1,88,6,1,86,0.011494252873563218,S
3140073726,10496,feat: add custom field support for property group options,Claude_Code,shyim,open,2025-06-12T12:19:31Z,,https://api.github.com/repos/shopware/shopware,42,2,44,6,3,40,0.047619047619047616,S
3141541564,882,Direct FFI Integration for idb_companion,Claude_Code,arkavo-com,closed,2025-06-12T20:58:00Z,,https://api.github.com/repos/facebook/idb,4687,490,5177,107,27,4197,0.10454448474503947,XL
3203754242,160,feat: Bind service interfaces to implementations,Claude_Code,YOzaz,closed,2025-07-04T21:46:57Z,2025-07-05T11:15:00Z,https://api.github.com/repos/FinAegis/core-banking-prototype-laravel,519,430,949,19,2,89,0.8285163776493256,L
3203856259,228,docs: complete JSDoc documentation coverage for Effect library,Claude_Code,mikearnaldi,closed,2025-07-04T23:23:08Z,2025-07-05T09:09:45Z,https://api.github.com/repos/Effect-TS/effect-smol,13992,244,14236,63,10,13748,0.017438536306460833,XL
3203910456,114,feat: 解决工具沙箱缓存机制问题，增加forceReinstall参数支持,Claude_Code,deepracticexs,closed,2025-07-04T23:57:30Z,2025-07-05T00:00:02Z,https://api.github.com/repos/Deepractice/PromptX,50,51,101,2,3,-1,1.02,S
3204479528,119,🔧 ToolSandbox统一重构：修复process API缺失和代码重复问题,Claude_Code,deepracticexs,closed,2025-07-05T06:57:32Z,2025-07-05T06:57:50Z,https://api.github.com/repos/Deepractice/PromptX,87,51,138,1,2,36,0.5862068965517241,S
3204637024,230,feat: complete Schema.ts JSDoc documentation with all examples compilation fixed,Claude_Code,mikearnaldi,closed,2025-07-05T09:21:19Z,2025-07-05T18:20:58Z,https://api.github.com/repos/Effect-TS/effect-smol,13997,255,14252,11,18,13742,0.01821818961205973,XL
3204772289,3,feat: Implement MCP Server GUI Controller,Claude_Code,HyunjunJeon,closed,2025-07-05T11:03:18Z,,https://api.github.com/repos/teddynote-lab/langconnect-client,0,0,0,0,0,0,0.0,XS
3204784776,162,docs: Update documentation for Phase 8 advanced trading features,Claude_Code,YOzaz,closed,2025-07-05T11:15:42Z,2025-07-05T23:06:20Z,https://api.github.com/repos/FinAegis/core-banking-prototype-laravel,820,43,863,4,1,777,0.0524390243902439,L
3204995137,121,🎯 实现统一项目工作目录：@project://.promptx/cwd,Claude_Code,deepracticexs,closed,2025-07-05T14:04:42Z,2025-07-05T14:04:54Z,https://api.github.com/repos/Deepractice/PromptX,58,11,69,1,1,47,0.1896551724137931,S
3205273752,85,feat: Add comprehensive formal verification framework for ruv-FANN,Claude_Code,ohdearquant,closed,2025-07-05T17:04:57Z,,https://api.github.com/repos/ruvnet/ruv-FANN,6960,0,6960,17,1,6960,0.0,XL
3205734508,4463,Convert Build.Compose from string to struct with auto-detection,Claude_Code,rubys,closed,2025-07-05T22:45:59Z,2025-07-07T19:42:16Z,https://api.github.com/repos/superfly/flyctl,136,6,142,6,1,130,0.04411764705882353,M
3205839196,925,feat: Implement comprehensive JSON schema validation with Zod integration,Claude_Code,tommy-ca,closed,2025-07-06T00:19:53Z,,https://api.github.com/repos/eyaltoledano/claude-task-master,1890,423,2313,23,9,1467,0.22380952380952382,XL
3205893657,786,Preserve snapshot names with INSTA_GLOB_FILTER,Claude_Code,max-sixty,closed,2025-07-06T01:35:58Z,2025-07-06T01:38:03Z,https://api.github.com/repos/mitsuhiko/insta,105,4,109,3,1,101,0.0380952380952381,M
3246950577,3575,fix: export from pylock.toml produces empty requirements.txt (#3573),Claude_Code,frostming,closed,2025-07-21T01:59:37Z,2025-07-21T02:15:21Z,https://api.github.com/repos/pdm-project/pdm,28,9,37,4,1,19,0.32142857142857145,S
3247725112,5642,docs: add critical ElizaOS component clarifications to CLAUDE.md,Claude_Code,wtfsayo,closed,2025-07-21T08:41:23Z,2025-07-21T16:11:39Z,https://api.github.com/repos/elizaOS/eliza,1329,26,1355,4,8,1303,0.019563581640331076,XL
3248139288,708,docs(gfql): Comprehensive Let bindings and Call operations documentation,Claude_Code,lmeyerov,closed,2025-07-21T10:49:46Z,,https://api.github.com/repos/graphistry/pygraphistry,931,206,1137,19,11,725,0.22126745435016112,L
3248210397,221,🤖 Add Comprehensive AI Agent Friendly CLI Support,Claude_Code,niechen,open,2025-07-21T11:11:28Z,,https://api.github.com/repos/pathintegral-institute/mcpm.sh,5055,797,5852,21,13,4258,0.15766567754698319,XL
3248259820,490,fix: handle optional fields without defaults in client documents (#487),Claude_Code,schickling,closed,2025-07-21T11:24:32Z,2025-07-21T11:30:14Z,https://api.github.com/repos/livestorejs/livestore,183,3,186,4,1,180,0.01639344262295082,M
3248781517,58,feat: Add stdin support for reading unified diffs,Claude_Code,haya14busa,closed,2025-07-21T13:57:48Z,2025-07-27T13:40:23Z,https://api.github.com/repos/yoshiko-pg/difit,2707,64,2771,24,2,2643,0.023642408570373107,XL
